iin	I(Iin)	I(V1)
5.139999999999961e-006	5.140000e-006	5.478316e-006
5.149999999999961e-006	5.150000e-006	5.488835e-006
5.159999999999961e-006	5.160000e-006	5.499354e-006
5.169999999999961e-006	5.170000e-006	5.509874e-006
5.179999999999961e-006	5.180000e-006	5.520392e-006
5.189999999999961e-006	5.190000e-006	5.530911e-006
5.199999999999960e-006	5.200000e-006	5.541429e-006
5.209999999999960e-006	5.210000e-006	5.551947e-006
5.219999999999960e-006	5.220000e-006	5.562465e-006
5.229999999999960e-006	5.230000e-006	5.572982e-006
5.239999999999960e-006	5.240000e-006	5.583499e-006
5.249999999999960e-006	5.250000e-006	5.594017e-006
5.259999999999960e-006	5.260000e-006	5.604533e-006
5.269999999999960e-006	5.270000e-006	5.615050e-006
5.279999999999960e-006	5.280000e-006	5.625566e-006
5.289999999999960e-006	5.290000e-006	5.636082e-006
5.299999999999959e-006	5.300000e-006	5.646598e-006
5.309999999999959e-006	5.310000e-006	5.657113e-006
5.319999999999959e-006	5.320000e-006	5.667629e-006
5.329999999999959e-006	5.330000e-006	5.678144e-006
5.339999999999959e-006	5.340000e-006	5.688658e-006
5.349999999999959e-006	5.350000e-006	5.699173e-006
5.359999999999959e-006	5.360000e-006	5.709687e-006
5.369999999999959e-006	5.370000e-006	5.720201e-006
5.379999999999959e-006	5.380000e-006	5.730715e-006
5.389999999999959e-006	5.390000e-006	5.741229e-006
5.399999999999959e-006	5.400000e-006	5.751742e-006
5.409999999999958e-006	5.410000e-006	5.762255e-006
5.419999999999958e-006	5.420000e-006	5.772768e-006
5.429999999999958e-006	5.430000e-006	5.783280e-006
5.439999999999958e-006	5.440000e-006	5.793793e-006
5.449999999999958e-006	5.450000e-006	5.804305e-006
5.459999999999958e-006	5.460000e-006	5.814817e-006
5.469999999999958e-006	5.470000e-006	5.825328e-006
5.479999999999958e-006	5.480000e-006	5.835840e-006
5.489999999999958e-006	5.490000e-006	5.846351e-006
5.499999999999958e-006	5.500000e-006	5.856861e-006
5.509999999999957e-006	5.510000e-006	5.867372e-006
5.519999999999957e-006	5.520000e-006	5.877882e-006
5.529999999999957e-006	5.530000e-006	5.888392e-006
5.539999999999957e-006	5.540000e-006	5.898903e-006
5.549999999999957e-006	5.550000e-006	5.909412e-006
5.559999999999957e-006	5.560000e-006	5.919921e-006
5.569999999999957e-006	5.570000e-006	5.930431e-006
5.579999999999957e-006	5.580000e-006	5.940940e-006
5.589999999999957e-006	5.590000e-006	5.951449e-006
5.599999999999957e-006	5.600000e-006	5.961957e-006
5.609999999999957e-006	5.610000e-006	5.972465e-006
5.619999999999956e-006	5.620000e-006	5.982973e-006
5.629999999999956e-006	5.630000e-006	5.993481e-006
5.639999999999956e-006	5.640000e-006	6.003989e-006
5.649999999999956e-006	5.650000e-006	6.014496e-006
5.659999999999956e-006	5.660000e-006	6.025003e-006
5.669999999999956e-006	5.670000e-006	6.035510e-006
5.679999999999956e-006	5.680000e-006	6.046017e-006
5.689999999999956e-006	5.690000e-006	6.056523e-006
5.699999999999956e-006	5.700000e-006	6.067029e-006
5.709999999999956e-006	5.710000e-006	6.077535e-006
5.719999999999955e-006	5.720000e-006	6.088041e-006
5.729999999999955e-006	5.730000e-006	6.098546e-006
5.739999999999955e-006	5.740000e-006	6.109051e-006
5.749999999999955e-006	5.750000e-006	6.119556e-006
5.759999999999955e-006	5.760000e-006	6.130061e-006
5.769999999999955e-006	5.770000e-006	6.140565e-006
5.779999999999955e-006	5.780000e-006	6.151070e-006
5.789999999999955e-006	5.790000e-006	6.161574e-006
5.799999999999955e-006	5.800000e-006	6.172078e-006
5.809999999999955e-006	5.810000e-006	6.182581e-006
5.819999999999954e-006	5.820000e-006	6.193085e-006
5.829999999999954e-006	5.830000e-006	6.203588e-006
5.839999999999954e-006	5.840000e-006	6.214091e-006
5.849999999999954e-006	5.850000e-006	6.224594e-006
5.859999999999954e-006	5.860000e-006	6.235096e-006
5.869999999999954e-006	5.870000e-006	6.245598e-006
5.879999999999954e-006	5.880000e-006	6.256100e-006
5.889999999999954e-006	5.890000e-006	6.266602e-006
5.899999999999954e-006	5.900000e-006	6.277104e-006
5.909999999999954e-006	5.910000e-006	6.287605e-006
5.919999999999954e-006	5.920000e-006	6.298106e-006
5.929999999999953e-006	5.930000e-006	6.308607e-006
5.939999999999953e-006	5.940000e-006	6.319108e-006
5.949999999999953e-006	5.950000e-006	6.329608e-006
5.959999999999953e-006	5.960000e-006	6.340108e-006
5.969999999999953e-006	5.970000e-006	6.350609e-006
5.979999999999953e-006	5.980000e-006	6.361108e-006
5.989999999999953e-006	5.990000e-006	6.371608e-006
5.999999999999953e-006	6.000000e-006	6.382107e-006
6.009999999999953e-006	6.010000e-006	6.392606e-006
6.019999999999953e-006	6.020000e-006	6.403105e-006
6.029999999999952e-006	6.030000e-006	6.413604e-006
6.039999999999952e-006	6.040000e-006	6.424102e-006
6.049999999999952e-006	6.050000e-006	6.434600e-006
6.059999999999952e-006	6.060000e-006	6.445098e-006
6.069999999999952e-006	6.070000e-006	6.455596e-006
6.079999999999952e-006	6.080000e-006	6.466094e-006
6.089999999999952e-006	6.090000e-006	6.476591e-006
6.099999999999952e-006	6.100000e-006	6.487088e-006
6.109999999999952e-006	6.110000e-006	6.497585e-006
6.119999999999952e-006	6.120000e-006	6.508082e-006
6.129999999999952e-006	6.130000e-006	6.518578e-006
6.139999999999951e-006	6.140000e-006	6.529075e-006
6.149999999999951e-006	6.150000e-006	6.539571e-006
6.159999999999951e-006	6.160000e-006	6.550066e-006
6.169999999999951e-006	6.170000e-006	6.560562e-006
6.179999999999951e-006	6.180000e-006	6.571057e-006
6.189999999999951e-006	6.190000e-006	6.581552e-006
6.199999999999951e-006	6.200000e-006	6.592048e-006
6.209999999999951e-006	6.210000e-006	6.602542e-006
6.219999999999951e-006	6.220000e-006	6.613037e-006
6.229999999999951e-006	6.230000e-006	6.623531e-006
6.239999999999950e-006	6.240000e-006	6.634025e-006
6.249999999999950e-006	6.250000e-006	6.644519e-006
6.259999999999950e-006	6.260000e-006	6.655013e-006
6.269999999999950e-006	6.270000e-006	6.665506e-006
6.279999999999950e-006	6.280000e-006	6.675999e-006
6.289999999999950e-006	6.290000e-006	6.686492e-006
6.299999999999950e-006	6.300000e-006	6.696985e-006
6.309999999999950e-006	6.310000e-006	6.707478e-006
6.319999999999950e-006	6.320000e-006	6.717970e-006
6.329999999999950e-006	6.330000e-006	6.728462e-006
6.339999999999950e-006	6.340000e-006	6.738954e-006
6.349999999999949e-006	6.350000e-006	6.749446e-006
6.359999999999949e-006	6.360000e-006	6.759938e-006
6.369999999999949e-006	6.370000e-006	6.770429e-006
6.379999999999949e-006	6.380000e-006	6.780920e-006
6.389999999999949e-006	6.390000e-006	6.791411e-006
6.399999999999949e-006	6.400000e-006	6.801902e-006
6.409999999999949e-006	6.410000e-006	6.812392e-006
6.419999999999949e-006	6.420000e-006	6.822882e-006
6.429999999999949e-006	6.430000e-006	6.833372e-006
6.439999999999949e-006	6.440000e-006	6.843863e-006
6.449999999999948e-006	6.450000e-006	6.854352e-006
6.459999999999948e-006	6.460000e-006	6.864841e-006
6.469999999999948e-006	6.470000e-006	6.875331e-006
6.479999999999948e-006	6.480000e-006	6.885820e-006
6.489999999999948e-006	6.490000e-006	6.896309e-006
6.499999999999948e-006	6.500000e-006	6.906797e-006
6.509999999999948e-006	6.510000e-006	6.917286e-006
6.519999999999948e-006	6.520000e-006	6.927774e-006
6.529999999999948e-006	6.530000e-006	6.938262e-006
6.539999999999948e-006	6.540000e-006	6.948750e-006
6.549999999999948e-006	6.550000e-006	6.959237e-006
6.559999999999947e-006	6.560000e-006	6.969724e-006
6.569999999999947e-006	6.570000e-006	6.980212e-006
6.579999999999947e-006	6.580000e-006	6.990699e-006
6.589999999999947e-006	6.590000e-006	7.001185e-006
6.599999999999947e-006	6.600000e-006	7.011672e-006
6.609999999999947e-006	6.610000e-006	7.022158e-006
6.619999999999947e-006	6.620000e-006	7.032645e-006
6.629999999999947e-006	6.630000e-006	7.043130e-006
6.639999999999947e-006	6.640000e-006	7.053616e-006
6.649999999999947e-006	6.650000e-006	7.064102e-006
6.659999999999946e-006	6.660000e-006	7.074587e-006
6.669999999999946e-006	6.670000e-006	7.085072e-006
6.679999999999946e-006	6.680000e-006	7.095557e-006
6.689999999999946e-006	6.690000e-006	7.106042e-006
6.699999999999946e-006	6.700000e-006	7.116526e-006
6.709999999999946e-006	6.710000e-006	7.127011e-006
6.719999999999946e-006	6.720000e-006	7.137495e-006
6.729999999999946e-006	6.730000e-006	7.147979e-006
6.739999999999946e-006	6.740000e-006	7.158462e-006
6.749999999999946e-006	6.750000e-006	7.168946e-006
6.759999999999945e-006	6.760000e-006	7.179429e-006
6.769999999999945e-006	6.770000e-006	7.189912e-006
6.779999999999945e-006	6.780000e-006	7.200395e-006
6.789999999999945e-006	6.790000e-006	7.210878e-006
6.799999999999945e-006	6.800000e-006	7.221361e-006
6.809999999999945e-006	6.810000e-006	7.231843e-006
6.819999999999945e-006	6.820000e-006	7.242325e-006
6.829999999999945e-006	6.830000e-006	7.252807e-006
6.839999999999945e-006	6.840000e-006	7.263288e-006
6.849999999999945e-006	6.850000e-006	7.273770e-006
6.859999999999945e-006	6.860000e-006	7.284251e-006
6.869999999999944e-006	6.870000e-006	7.294732e-006
6.879999999999944e-006	6.880000e-006	7.305213e-006
6.889999999999944e-006	6.890000e-006	7.315694e-006
6.899999999999944e-006	6.900000e-006	7.326175e-006
6.909999999999944e-006	6.910000e-006	7.336655e-006
6.919999999999944e-006	6.920000e-006	7.347135e-006
6.929999999999944e-006	6.930000e-006	7.357615e-006
6.939999999999944e-006	6.940000e-006	7.368095e-006
6.949999999999944e-006	6.950000e-006	7.378575e-006
6.959999999999944e-006	6.960000e-006	7.389054e-006
6.969999999999943e-006	6.970000e-006	7.399533e-006
6.979999999999943e-006	6.980000e-006	7.410012e-006
6.989999999999943e-006	6.990000e-006	7.420491e-006
6.999999999999943e-006	7.000000e-006	7.430969e-006
7.009999999999943e-006	7.010000e-006	7.441448e-006
7.019999999999943e-006	7.020000e-006	7.451926e-006
7.029999999999943e-006	7.030000e-006	7.462404e-006
7.039999999999943e-006	7.040000e-006	7.472882e-006
7.049999999999943e-006	7.050000e-006	7.483359e-006
7.059999999999943e-006	7.060000e-006	7.493837e-006
7.069999999999943e-006	7.070000e-006	7.504314e-006
7.079999999999942e-006	7.080000e-006	7.514791e-006
7.089999999999942e-006	7.090000e-006	7.525268e-006
7.099999999999942e-006	7.100000e-006	7.535744e-006
7.109999999999942e-006	7.110000e-006	7.546221e-006
7.119999999999942e-006	7.120000e-006	7.556697e-006
7.129999999999942e-006	7.130000e-006	7.567173e-006
7.139999999999942e-006	7.140000e-006	7.577649e-006
7.149999999999942e-006	7.150000e-006	7.588125e-006
7.159999999999942e-006	7.160000e-006	7.598600e-006
7.169999999999942e-006	7.170000e-006	7.609076e-006
7.179999999999941e-006	7.180000e-006	7.619551e-006
7.189999999999941e-006	7.190000e-006	7.630026e-006
7.199999999999941e-006	7.200000e-006	7.640500e-006
7.209999999999941e-006	7.210000e-006	7.650975e-006
7.219999999999941e-006	7.220000e-006	7.661450e-006
7.229999999999941e-006	7.230000e-006	7.671923e-006
7.239999999999941e-006	7.240000e-006	7.682397e-006
7.249999999999941e-006	7.250000e-006	7.692872e-006
7.259999999999941e-006	7.260000e-006	7.703345e-006
7.269999999999941e-006	7.270000e-006	7.713818e-006
7.279999999999941e-006	7.280000e-006	7.724291e-006
7.289999999999940e-006	7.290000e-006	7.734765e-006
7.299999999999940e-006	7.300000e-006	7.745238e-006
7.309999999999940e-006	7.310000e-006	7.755711e-006
7.319999999999940e-006	7.320000e-006	7.766183e-006
7.329999999999940e-006	7.330000e-006	7.776655e-006
7.339999999999940e-006	7.340000e-006	7.787127e-006
7.349999999999940e-006	7.350000e-006	7.797599e-006
7.359999999999940e-006	7.360000e-006	7.808071e-006
7.369999999999940e-006	7.370000e-006	7.818542e-006
7.379999999999940e-006	7.380000e-006	7.829013e-006
7.389999999999939e-006	7.390000e-006	7.839485e-006
7.399999999999939e-006	7.400000e-006	7.849956e-006
7.409999999999939e-006	7.410000e-006	7.860426e-006
7.419999999999939e-006	7.420000e-006	7.870897e-006
7.429999999999939e-006	7.430000e-006	7.881367e-006
7.439999999999939e-006	7.440000e-006	7.891838e-006
7.449999999999939e-006	7.450000e-006	7.902308e-006
7.459999999999939e-006	7.460000e-006	7.912778e-006
7.469999999999939e-006	7.470000e-006	7.923248e-006
7.479999999999939e-006	7.480000e-006	7.933717e-006
7.489999999999939e-006	7.490000e-006	7.944186e-006
7.499999999999938e-006	7.500000e-006	7.954655e-006
7.509999999999938e-006	7.510000e-006	7.965124e-006
7.519999999999938e-006	7.520000e-006	7.975594e-006
7.529999999999938e-006	7.530000e-006	7.986062e-006
7.539999999999938e-006	7.540000e-006	7.996530e-006
7.549999999999938e-006	7.550000e-006	8.006999e-006
7.559999999999938e-006	7.560000e-006	8.017467e-006
7.569999999999938e-006	7.570000e-006	8.027934e-006
7.579999999999938e-006	7.580000e-006	8.038402e-006
7.589999999999938e-006	7.590000e-006	8.048870e-006
7.599999999999937e-006	7.600000e-006	8.059337e-006
7.609999999999937e-006	7.610000e-006	8.069804e-006
7.619999999999937e-006	7.620000e-006	8.080271e-006
7.629999999999937e-006	7.630000e-006	8.090738e-006
7.639999999999937e-006	7.640000e-006	8.101204e-006
7.649999999999937e-006	7.650000e-006	8.111670e-006
7.659999999999937e-006	7.660000e-006	8.122137e-006
7.669999999999937e-006	7.670000e-006	8.132603e-006
7.679999999999937e-006	7.680000e-006	8.143069e-006
7.689999999999937e-006	7.690000e-006	8.153535e-006
7.699999999999936e-006	7.700000e-006	8.164000e-006
7.709999999999936e-006	7.710000e-006	8.174466e-006
7.719999999999936e-006	7.720000e-006	8.184930e-006
7.729999999999936e-006	7.730000e-006	8.195396e-006
7.739999999999936e-006	7.740000e-006	8.205860e-006
7.749999999999936e-006	7.750000e-006	8.216325e-006
7.759999999999936e-006	7.760000e-006	8.226790e-006
7.769999999999936e-006	7.770000e-006	8.237253e-006
7.779999999999936e-006	7.780000e-006	8.247718e-006
7.789999999999936e-006	7.790000e-006	8.258182e-006
7.799999999999936e-006	7.800000e-006	8.268646e-006
7.809999999999935e-006	7.810000e-006	8.279109e-006
7.819999999999935e-006	7.820000e-006	8.289572e-006
7.829999999999935e-006	7.830000e-006	8.300036e-006
7.839999999999935e-006	7.840000e-006	8.310499e-006
7.849999999999935e-006	7.850000e-006	8.320962e-006
7.859999999999935e-006	7.860000e-006	8.331424e-006
7.869999999999935e-006	7.870000e-006	8.341886e-006
7.879999999999935e-006	7.880000e-006	8.352349e-006
7.889999999999935e-006	7.890000e-006	8.362811e-006
7.899999999999935e-006	7.900000e-006	8.373273e-006
7.909999999999934e-006	7.910000e-006	8.383735e-006
7.919999999999934e-006	7.920000e-006	8.394197e-006
7.929999999999934e-006	7.930000e-006	8.404658e-006
7.939999999999934e-006	7.940000e-006	8.415119e-006
7.949999999999934e-006	7.950000e-006	8.425581e-006
7.959999999999934e-006	7.960000e-006	8.436041e-006
7.969999999999934e-006	7.970000e-006	8.446502e-006
7.979999999999934e-006	7.980000e-006	8.456963e-006
7.989999999999934e-006	7.990000e-006	8.467423e-006
7.999999999999934e-006	8.000000e-006	8.477883e-006
8.009999999999934e-006	8.010000e-006	8.488343e-006
8.019999999999933e-006	8.020000e-006	8.498803e-006
8.029999999999933e-006	8.030000e-006	8.509262e-006
8.039999999999933e-006	8.040000e-006	8.519723e-006
8.049999999999933e-006	8.050000e-006	8.530182e-006
8.059999999999933e-006	8.060000e-006	8.540641e-006
8.069999999999933e-006	8.070000e-006	8.551100e-006
8.079999999999933e-006	8.080000e-006	8.561558e-006
8.089999999999933e-006	8.090000e-006	8.572018e-006
8.099999999999933e-006	8.100000e-006	8.582476e-006
8.109999999999933e-006	8.110000e-006	8.592934e-006
8.119999999999932e-006	8.120000e-006	8.603392e-006
8.129999999999932e-006	8.130000e-006	8.613850e-006
8.139999999999932e-006	8.140000e-006	8.624308e-006
8.149999999999932e-006	8.150000e-006	8.634765e-006
8.159999999999932e-006	8.160000e-006	8.645223e-006
8.169999999999932e-006	8.170000e-006	8.655680e-006
8.179999999999932e-006	8.180000e-006	8.666138e-006
8.189999999999932e-006	8.190000e-006	8.676595e-006
8.199999999999932e-006	8.200000e-006	8.687051e-006
8.209999999999932e-006	8.210000e-006	8.697508e-006
8.219999999999932e-006	8.220000e-006	8.707964e-006
8.229999999999931e-006	8.230000e-006	8.718421e-006
8.239999999999931e-006	8.240000e-006	8.728876e-006
8.249999999999931e-006	8.250000e-006	8.739333e-006
8.259999999999931e-006	8.260000e-006	8.749788e-006
8.269999999999931e-006	8.270000e-006	8.760244e-006
8.279999999999931e-006	8.280000e-006	8.770699e-006
8.289999999999931e-006	8.290000e-006	8.781155e-006
8.299999999999931e-006	8.300000e-006	8.791610e-006
8.309999999999931e-006	8.310000e-006	8.802064e-006
8.319999999999931e-006	8.320000e-006	8.812519e-006
8.329999999999930e-006	8.330000e-006	8.822974e-006
8.339999999999930e-006	8.340000e-006	8.833428e-006
8.349999999999930e-006	8.350000e-006	8.843883e-006
8.359999999999930e-006	8.360000e-006	8.854337e-006
8.369999999999930e-006	8.370000e-006	8.864790e-006
8.379999999999930e-006	8.380000e-006	8.875244e-006
8.389999999999930e-006	8.390000e-006	8.885698e-006
8.399999999999930e-006	8.400000e-006	8.896151e-006
8.409999999999930e-006	8.410000e-006	8.906604e-006
8.419999999999930e-006	8.420000e-006	8.917057e-006
8.429999999999930e-006	8.430000e-006	8.927511e-006
8.439999999999929e-006	8.440000e-006	8.937963e-006
8.449999999999929e-006	8.450000e-006	8.948416e-006
8.459999999999929e-006	8.460000e-006	8.958868e-006
8.469999999999929e-006	8.470000e-006	8.969320e-006
8.479999999999929e-006	8.480000e-006	8.979772e-006
8.489999999999929e-006	8.490000e-006	8.990224e-006
8.499999999999929e-006	8.500000e-006	9.000676e-006
8.509999999999929e-006	8.510000e-006	9.011128e-006
8.519999999999929e-006	8.520000e-006	9.021579e-006
8.529999999999929e-006	8.530000e-006	9.032030e-006
8.539999999999928e-006	8.540000e-006	9.042481e-006
8.549999999999928e-006	8.550000e-006	9.052932e-006
8.559999999999928e-006	8.560000e-006	9.063383e-006
8.569999999999928e-006	8.570000e-006	9.073834e-006
8.579999999999928e-006	8.580000e-006	9.084284e-006
8.589999999999928e-006	8.590000e-006	9.094734e-006
8.599999999999928e-006	8.600000e-006	9.105184e-006
8.609999999999928e-006	8.610000e-006	9.115634e-006
8.619999999999928e-006	8.620000e-006	9.126084e-006
8.629999999999928e-006	8.630000e-006	9.136534e-006
8.639999999999927e-006	8.640000e-006	9.146983e-006
8.649999999999927e-006	8.650000e-006	9.157432e-006
